utimesec    2199.052000
stimesec    0.356000
ru_maxrss   267016
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   31918
ru_majflt   9
ru_nswap    0
ru_inblock  7208
ru_oublock  11600
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    40
ru_nivcsw   3615
