utimesec    5315.932000
stimesec    3.540000
ru_maxrss   1346180
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   5485769
ru_majflt   8
ru_nswap    0
ru_inblock  1696
ru_oublock  63456
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    17
ru_nivcsw   8123
