utimesec    773.248000
stimesec    1.448000
ru_maxrss   602512
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   157910
ru_majflt   0
ru_nswap    0
ru_inblock  140152
ru_oublock  16
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    22
ru_nivcsw   1288
