utimesec    1404.968000
stimesec    0.040000
ru_maxrss   524184
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   58010
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  15640
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    11
ru_nivcsw   1178
