utimesec    2126.468000
stimesec    0.192000
ru_maxrss   294252
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   45953
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  11600
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    8
ru_nivcsw   1599
