utimesec    2637.948000
stimesec    0.320000
ru_maxrss   270248
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   31697
ru_majflt   0
ru_nswap    0
ru_inblock  5584
ru_oublock  11688
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    24
ru_nivcsw   3863
