utimesec    13.184000
stimesec    0.168000
ru_maxrss   837276
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   212992
ru_majflt   10
ru_nswap    0
ru_inblock  9880
ru_oublock  2864
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    50
ru_nivcsw   28
