utimesec    24.300000
stimesec    0.036000
ru_maxrss   214740
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   26122
ru_majflt   1
ru_nswap    0
ru_inblock  232
ru_oublock  12888
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    1
ru_nivcsw   10
