utimesec    24.456000
stimesec    0.020000
ru_maxrss   216112
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   26537
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  12992
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    0
ru_nivcsw   140
